year,question_number,question_title,error_text_raw,error_text_summary,source,qualitative_severity,topic
2022,1.0,ALGEBRA,Some candidates multiplied the brackets out but then factorised incorrectly in Q1.1.1.,,DBE diagnostic,moderate_language,Algebra & Equations
2022,1.0,ALGEBRA,Rounding off the answers to two decimal places is still a problem for some candidates. Some candidates still lack basic calculator skills. A few candidates took the value of b to be 6 instead of –6.,,DBE diagnostic,moderate_language,Algebra & Equations
2022,1.0,ALGEBRA,In answering Q1.1.3 many candidates treated the inequality as an equation. Their answer read:    ( 9)( 10) 0 x x followed by 9 or 10 x x   . Many candidates struggled to interpret the correct answer from the inequality. 2 90 0 9 10 0 9 10 9 10 x x ( x )( x ) x or x x            Some candidates drew a sketch but were unable to use it to write down the required answer. Another common error was the incorrect notation in the answer. Candidates wrote the answer as 9 10 x    instead of   9 or 10 x x .,,DBE diagnostic,moderate_language,Algebra & Equations
2022,1.0,ALGEBRA,"Most candidates had some idea that they had to square both sides of the equation in Q1.1.4. However, few candidates were able to isolate the surd before squaring both sides of the equation. The following errors were noted: 1.1 1.2 1.3 1.4 2.1 2.2 3.1 3.2 3.3 3.4 4.1 4.2 5.1 5.2 5.3 5.4 5.5 6.1 6.2 6.3 7.1 7.2 7.3 8.1 8.2 8.3 9 10.1 10.2 Ave. performance % Sub-question Mathematics National Senior Certificate 200 Diagnostic Report 2022 – Part 1   2 2 2 7 12 49 144 x x ( ) x x      or 7 12 12 7 x x x x      ",,DBE diagnostic,moderate_language,Algebra & Equations
2022,1.0,ALGEBRA,"While many candidates answered Q1.2 correctly, a few made errors when they wrote the linear equation in terms of one variable. Some candidates disregarded a valid solution. They confused simultaneous equations with surd equations.",,DBE diagnostic,moderate_language,Algebra & Equations
2022,1.0,ALGEBRA,"In Q1.3 many candidates were able to write the exponents with separate bases, i.e. 1 2 2 2 5 5 5 2 5 5 5 5 5 n n n n n n . . . .        . However, some failed to factorise the resulting expression correctly, i.e.   2 2 2 5 5 5 5 5 5 2 1 1 5 1 5 n n n n n n n . . . . . .      . The majority of the candidates could not explain why 5 22 n( ) will be even numbers for all positive integral values of n.",,DBE diagnostic,moderate_language,Algebra & Equations
2022,1.0,ALGEBRA,Many candidates did not know how to answer Q1.4. They were unable to write both sides of the equation as exponents which had the same bases. Suggestions for improvement,,DBE diagnostic,moderate_language,Algebra & Equations
2022,1.0,ALGEBRA,Much of the work in this question is covered in Grade 11. It is therefore important for teachers to set revision tasks on these sections throughout the Grade 12 year.,,DBE diagnostic,moderate_language,Algebra & Equations
2022,1.0,ALGEBRA,"Teachers should not take for granted that learners know how to round off a number to the required number of places. Where necessary, this skill should be retaught in Grades 11 and 12. Teachers should penalise learners in SBA tasks when they do not round off to the correct number of places.",,DBE diagnostic,moderate_language,Algebra & Equations
2022,1.0,ALGEBRA,"Teachers should take some time, preferably in Grade 10, to focus on teaching learners how to represent inequalities (e.g. 3 5 x   ; 3 x  or 5 x  ) on a number line and also how to write an inequality from the illustration on a number line. This will benefit learners as they are required to write inequality solutions for a number of questions in both examination papers. Emphasis on the correct notation is essential when writing down the solutions to inequalities.",,DBE diagnostic,moderate_language,Algebra & Equations
2022,1.0,ALGEBRA,Teachers should explain the difference between and and or in the context of inequalities. Learners cannot use these words interchangeably as they have different meanings.,,DBE diagnostic,moderate_language,Algebra & Equations
2022,1.0,ALGEBRA,"When dealing with surd equations, learners should be reminded that they need to isolate the radical before they can square both sides of the equation. Teachers must emphasise that implicit restrictions are placed on surd equations and that learners should continue to test whether their answers satisfy the original equation.",,DBE diagnostic,moderate_language,Algebra & Equations
2022,1.0,ALGEBRA,Learners need to be exposed to complex questions involving surds and exponents.,,DBE diagnostic,moderate_language,Algebra & Equations
2022,2.0,PATTERNS,"Many candidates did not understand what was required in Q2.1.2. They correctly calculated that the sum of the first 13 terms was 114 674. However, they did not subtract 6 from 13 in order to answer the required question. Mathematics National Senior Certificate 201 Diagnostic Report 2022 – Part 1",,DBE diagnostic,moderate_language,Sequences & Series
2022,2.0,PATTERNS,"While many candidates answered Q2.1.3 correctly, some candidates failed to realise that for a convergent geometric series the value of r must lie in the interval: –1 < r < 1.",,DBE diagnostic,moderate_language,Sequences & Series
2022,2.0,PATTERNS,In Q2.2 many candidates could not interpret the sigma notation correctly. Some of them mistook the general term given in the sigma notation to represent a geometric series. A fair number of candidates were unable to calculate the first three terms of the series and consequently were unable to calculate the common difference. A number of candidates failed to make the connection that n = k + 1. Some candidates incorrectly assumed that 1 20 6 n T  instead of 1 20 6 n S  . Suggestions for improvement,,DBE diagnostic,moderate_language,Sequences & Series
2022,2.0,PATTERNS,Learners must be taught how to identify the type of sequence they are working with and which formulae are applicable to it.,,DBE diagnostic,moderate_language,Sequences & Series
2022,2.0,PATTERNS,Make learners aware of which formulae on the information sheet apply to which type of sequence. It is good practice for learners to use the information sheet in class so that they become familiar with it.,,DBE diagnostic,moderate_language,Sequences & Series
2022,2.0,PATTERNS,Teach learners how to identify whether the question requires them to calculate the value of the nth term or the sum of the first n terms.,,DBE diagnostic,moderate_language,Sequences & Series
2022,2.0,PATTERNS,Learners must read the questions carefully so that they know what is required of them.,,DBE diagnostic,moderate_language,Sequences & Series
2022,2.0,PATTERNS,"Remind learners that n cannot be a negative number, zero or a fraction. When solving for n, learners should arrive at a natural number solution. If this is not the case, then they should know that they have made a mistake in their working. Learners must be told that if they round off their answers to a natural number, then they will not be awarded any marks.",,DBE diagnostic,moderate_language,Sequences & Series
2022,2.0,PATTERNS,"It is important to demonstrate, by way of example, the concept of a convergent geometric series, first by taking a value of r > 1 and then taking a value of -1 < r < 1. This should alert learners to the condition for which a geometric series will converge.",,DBE diagnostic,moderate_language,Sequences & Series
2022,2.0,PATTERNS,More attention should be given to expanding a series that is given in sigma notation form.,,DBE diagnostic,moderate_language,Sequences & Series
2022,3.0,PATTERNS,"When answering Q3.1, many candidates failed to identify from the question that a = 1 and that 3a + b = 7. Instead, they used b = 4 in their calculations to prove that the first of the first differences is 7.",,DBE diagnostic,moderate_language,Sequences & Series
2022,3.0,PATTERNS,"Many candidates were able to answer Q3.3 correctly. However, they failed to make the connection between Q3.3 and Q3.4. In answering Q3.4, many candidates incorrectly stated that    2 4 9 157 n n . Mathematics National Senior Certificate 202 Diagnostic Report 2022 – Part 1 Suggestions for improvement",,DBE diagnostic,moderate_language,Sequences & Series
2022,3.0,PATTERNS,"When teaching quadratic number patterns, it is essential to show learners how the formulae: 1 T a b c    , the first term of the first differences 3a b   and the second difference = 2a, are deduced.",,DBE diagnostic,moderate_language,Sequences & Series
